tmdb_id,imdb_id,title,year,rating,genres,overview,poster_path,mood
840,tt0075860,Close Encounters of the Third Kind,1977,7.4,"Drama, Science Fiction","After an encounter with UFOs, an electricity linesman feels undeniably drawn to an isolated area in the wilderness where something spectacular is about to happen.",/4zfedS25uMAhgm6YQhc9bhKHbLl.jpg,Sad
901,tt0021749,City Lights,1931,8.3,"Comedy, Drama, Romance","In this sound-era silent film, a tramp falls in love with a beautiful blind flower seller.",/bXNvzjULc9jrOVhGfjcc64uKZmZ.jpg,Sad
157336,tt0816692,Interstellar,2014,8.4,"Adventure, Drama, Science Fiction",The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,Sad
334,tt0175880,Magnolia,1999,7.7,Drama,"An epic mosaic of many interrelated characters in search of happiness, forgiveness, and meaning in the San Fernando Valley.",/tpfC325Jk6S38VTe5dDWjWtoyxr.jpg,Sad
641,tt0180093,Requiem for a Dream,2000,8.0,"Crime, Drama",The hopes and dreams of four ambitious people are shattered when their drug addictions begin spiraling out of control. A look into addiction and how it overcomes the mind and body.,/nOd6vjEmzCT0k4VYqsA2hwyi87C.jpg,Sad
293299,tt3689498,Feast,2014,7.8,"Animation, Comedy, Drama, Family","This Oscar-winning animated short film tells the story of one man's love life as seen through the eyes of his best friend and dog, Winston, and revealed bite by bite through the meals they share.",/6hAgSxgd2YIK5pYhwowtnlGpwbe.jpg,Sad
13368,tt0047673,White Christmas,1954,7.2,"Comedy, Music, Romance",Two talented song-and-dance men team up after the war to become one of the hottest acts in show business. In time they befriend and become romantically involved with the beautiful Haynes sisters who comprise a sister act.,/A5kBQsHKbIptxJyELEpHQJROCRj.jpg,Sad
424694,tt1727824,Bohemian Rhapsody,2018,8.0,"Drama, History, Music","Singer Freddie Mercury, guitarist Brian May, drummer Roger Taylor and bass guitarist John Deacon take the music world by storm when they form the rock 'n' roll band Queen in 1970. Hit songs become instant classics. When Mercury's increasingly wild lifestyle starts to spiral out of control, Queen soon faces its greatest challenge yet – finding a way to keep the band together amid the success and excess.",/lHu1wtNaczFPGFDTrjCSzeLPTKN.jpg,Sad
715931,tt12530246,Emancipation,2022,7.9,"Drama, History, War","Inspired by the gripping true story of a man who would do anything for his family—and for freedom. When Peter, an enslaved man, risks his life to escape and return to his family, he embarks on a perilous journey of love and endurance.",/s9sUK1vAaOcxJfKzNTszrNkPhkH.jpg,Sad
406997,tt2543472,Wonder,2017,8.2,"Drama, Family","The story of August Pullman – a boy with facial differences – who enters fifth grade, attending a mainstream elementary school for the first time.",/ouYgAatYH4JzIThj6FI3UYf31RI.jpg,Sad
389,tt0050083,12 Angry Men,1957,8.5,Drama,"The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.",/ow3wq89wM8qd5X7hWKxiRfsFf9C.jpg,Sad
3082,tt0027977,Modern Times,1936,8.3,"Comedy, Drama",The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,/7uoiKOEjxBBW0AgDGQWrlfGQ90w.jpg,Sad
1491,tt0443543,The Illusionist,2006,7.3,"Drama, Fantasy, Romance, Thriller","With his eye on a lovely aristocrat, a gifted illusionist named Eisenheim uses his powers to win her away from her betrothed, a crown prince. But Eisenheim's scheme creates tumult within the monarchy and ignites the suspicion of a dogged inspector.",/4I1oOPHNrHLcvz3wTMuETJLws9z.jpg,Sad
891,tt0074119,All the President's Men,1976,7.7,"Drama, History, Mystery, Thriller","During the 1972 elections, two reporters' investigation sheds light on the controversial Watergate scandal that compels President Nixon to resign from his post.",/cPtSHR7D2WGsDBfnC5DxV927hKn.jpg,Sad
449176,tt5164432,"Love, Simon",2018,8.0,"Comedy, Drama, Romance",Everyone deserves a great love story. But for seventeen-year old Simon Spier it's a little more complicated: he's yet to tell his family or friends he's gay and he doesn't know the identity of the anonymous classmate he's fallen for online.,/5YUYg5q7QfC4IoNwNUtiwdiYKPr.jpg,Sad
801,tt0093105,"Good Morning, Vietnam",1987,7.3,"Comedy, Drama, War","A disk jockey goes to Vietnam to work for the Armed Forces Radio Service. While he becomes popular among the troops, his superiors disapprove of his humour.",/rcod81d34X1avhRIKBOQ4BsHtYZ.jpg,Sad
84892,tt1659337,The Perks of Being a Wallflower,2012,7.8,Drama,"Pittsburgh, Pennsylvania, 1991. High school freshman Charlie is a wallflower, always watching life from the sidelines, until two senior students, Sam and her stepbrother Patrick, become his mentors, helping him discover the joys of friendship, music and love.",/aKCvdFFF5n80P2VdS7d8YBwbCjh.jpg,Sad
555604,tt1488589,Guillermo del Toro's Pinocchio,2022,8.2,"Animation, Drama, Fantasy, Music","During the rise of fascism in Mussolini's Italy, a wooden boy brought magically to life struggles to live up to his father's expectations.",/vx1u0uwxdlhV2MUzj4VlcMB0N6m.jpg,Sad
705,tt0042192,All About Eve,1950,8.1,Drama,"From the moment she glimpses her idol at the stage door, Eve Harrington is determined to take the reins of power away from the great actress Margo Channing. Eve maneuvers her way into Margo's Broadway role, becomes a sensation and even causes turmoil in the lives of Margo's director boyfriend, her playwright and his wife. Only the cynical drama critic sees through Eve, admiring her audacity and perfect pattern of deceit.",/6numIZH6uR3NlJgY9m7nGH0jhs.jpg,Sad
379170,tt3845232,Sherlock: The Abominable Bride,2016,7.9,"Crime, Drama, Mystery, TV Movie",Sherlock Holmes and Dr. Watson find themselves in 1890s London in this holiday special.,/hibE8cyZs2Bm0o4WaWd1pppvjO2.jpg,Sad
306819,tt0810819,The Danish Girl,2015,7.6,Drama,"When Gerda Wegener asks her husband Einar to fill in as a portrait model, Einar discovers the person she's meant to be and begins living her life as Lili Elbe. Having realized her true self and with Gerda's love and support, Lili embarks on a groundbreaking journey as a transgender pioneer.",/mXZZIacI5FC8thzSC0lgQBQ2uAX.jpg,Sad
200727,tt1638002,"Love, Rosie",2014,7.8,"Comedy, Drama, Romance","Since the moment they met at age 5, Rosie and Alex have been best friends, facing the highs and lows of growing up side by side. A fleeting shared moment, one missed opportunity, and the decisions that follow send their lives in completely different directions. As each navigates the complexities of life, love, and everything in between, they always find their way back to each other - but is it just friendship, or something more?",/rpD0t7DhzJVadnzgxSYrqljQTL2.jpg,Sad
506528,tt4648786,Harriet,2019,7.3,"Drama, History","The extraordinary tale of Harriet Tubman's escape from slavery and transformation into one of America's greatest heroes. Her courage, ingenuity and tenacity freed hundreds of slaves and changed the course of history.",/bNmuY9vOx1AEh3G8G1IUppFKAgj.jpg,Sad
470044,tt5580266,The Hate U Give,2018,8.2,"Crime, Drama","Raised in a poverty-stricken slum, a 16-year-old girl named Starr now attends a suburban prep school. After she witnesses a police officer shoot her unarmed best friend, she's torn between her two very different worlds as she tries to speak her truth.",/2icwBom0t5nmOuZI9FVXF3gkMK0.jpg,Sad
786,tt0181875,Almost Famous,2000,7.5,"Drama, Music","In 1973, 15-year-old William Miller's unabashed love of music and aspiration to become a rock journalist lands him an assignment from Rolling Stone magazine to interview and tour with the up-and-coming band, Stillwater.",/3rrkyLYbgLj84AYvjhdcJot4JPx.jpg,Sad
1578,tt0081398,Raging Bull,1980,8.0,Drama,"The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.",/3Ph6BrMvgniIzFfsloKbSdXWcd8.jpg,Sad
136,tt0022913,Freaks,1932,7.8,"Drama, Horror","A circus' beautiful trapeze artist agrees to marry the leader of side-show performers, but his deformed friends discover she is only marrying him for his inheritance.",/idK9v05lDtXm67bylUhQyvVlZM6.jpg,Sad
10020,tt0101414,Beauty and the Beast,1991,7.7,"Animation, Family, Fantasy, Romance","Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.",/hUJ0UvQ5tgE2Z9WpfuduVSdiCiU.jpg,Sad
617653,tt4244994,The Last Duel,2021,7.5,"Action, Drama, History","King Charles VI declares that Knight Jean de Carrouges settle his dispute with his squire, Jacques Le Gris, by challenging him to a duel.",/zjrJE0fpzPvX8saJXj8VNfcjBoU.jpg,Sad
497,tt0120689,The Green Mile,1999,8.5,"Crime, Drama, Fantasy","A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",/8VG8fDNiy50H4FedGwdSVUPoaJe.jpg,Sad
22683,tt1295085,Gifted Hands: The Ben Carson Story,2009,7.8,Drama,Gifted Hands: The Ben Carson Story is a movie based on the life story of world-renowned neurosurgeon Ben Carson from 1961 to 1987.,/4NxxtiqezjUmUxoDTOjO5FeJvFt.jpg,Sad
316029,tt1485796,The Greatest Showman,2017,7.9,Drama,"The story of American showman P.T. Barnum, founder of the circus that became the famous traveling Ringling Bros. and Barnum & Bailey Circus.",/b9CeobiihCx1uG1tpw8hXmpi7nm.jpg,Sad
11778,tt0077416,The Deer Hunter,1978,8.0,"Drama, War","A group of working-class friends decide to enlist in the Army during the Vietnam War and finds it to be hellish chaos -- not the noble venture they imagined. Before they left, Steven married his pregnant girlfriend -- and Michael and Nick were in love with the same woman. But all three are different men upon their return.",/bbGtogDZOg09bm42KIpCXUXICkh.jpg,Sad
524,tt0112641,Casino,1995,8.0,"Crime, Drama","In early-1970s Las Vegas, Sam ""Ace"" Rothstein gets tapped by his bosses to head the Tangiers Casino. At first, he's a great success in the job, but over the years, problems with his loose-cannon enforcer Nicky Santoro, his ex-hustler wife Ginger, her con-artist ex Lester Diamond and a handful of corrupt politicians put Sam in ever-increasing danger.",/6zEZY1htzRos2w0W3T7o7W1WJhp.jpg,Sad
640,tt0264464,Catch Me If You Can,2002,8.0,"Crime, Drama","A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",/ctjEj2xM32OvBXCq8zAdK3ZrsAj.jpg,Sad
25941,tt1289406,Harry Brown,2009,6.8,"Action, Crime, Drama, Thriller",An elderly ex-serviceman and widower looks to avenge his best friend's murder by doling out his own form of justice.,/yx6CvzE7Z2osFdUnTRRqZX5Yh9L.jpg,Sad
324786,tt2119532,Hacksaw Ridge,2016,8.2,"Drama, History, War","WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",/jcStBvbQt78tPeId5hC7a9jcDOK.jpg,Sad
10312,tt0129290,Patch Adams,1998,7.3,"Comedy, Drama","The true story of Dr. Hunter ""Patch"" Adams, who in the 1970s found that humor is the best medicine, and was willing to do just anything to make his patients laugh—even if it meant risking his own career.",/xN1aKur5ddWQSXTqvzDPJD2TCxe.jpg,Sad
10476,tt0410097,Hustle & Flow,2005,7.1,"Crime, Drama, Music","With help from his friends, a Memphis pimp in a mid-life crisis attempts to become a successful hip-hop emcee.",/9skOqw9sld2MKKqkKKU78e0Jw7W.jpg,Sad
311,tt0087843,Once Upon a Time in America,1984,8.4,"Crime, Drama","A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.",/i0enkzsL5dPeneWnjl1fCWm6L7k.jpg,Sad
453,tt0268978,A Beautiful Mind,2001,7.9,"Drama, Romance","John Nash is a brilliant but asocial mathematician fighting schizophrenia. After he accepts secret work in cryptography, his life takes a turn for the nightmarish.",/zwzWCmH72OSC9NA0ipoqw5Zjya8.jpg,Sad
1939,tt0037008,Laura,1944,7.7,"Drama, Mystery",A police detective falls in love with the woman whose murder he's investigating.,/j0zEiFFrdbZnMXqD3piOtZBJeNB.jpg,Sad
15,tt0033467,Citizen Kane,1941,8.0,"Drama, Mystery","Newspaper magnate, Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event.",/sav0jxhqiH0bPr2vZFU0Kjt2nZL.jpg,Sad
207,tt0097165,Dead Poets Society,1989,8.3,Drama,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",/ai40gM7SUaGA6fthvsd87o8IQq4.jpg,Sad
398818,tt5726616,Call Me by Your Name,2017,8.2,"Drama, Romance","In 1980s Italy, a relationship begins between seventeen-year-old teenage Elio and the older adult man hired as his father's research assistant.",/mZ4gBdfkhP9tvLH1DO4m4HYtiyi.jpg,Sad
76203,tt2024544,12 Years a Slave,2013,7.9,"Drama, History","In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",/xdANQijuNrJaw1HA61rDccME4Tm.jpg,Sad
703,tt0075686,Annie Hall,1977,7.8,"Comedy, Drama, Romance",New York comedian Alvy Singer falls in love with the ditsy Annie Hall.,/dEtjPywhDbAXYjoFfhBC4U9unU7.jpg,Sad
98,tt0172495,Gladiator,2000,8.2,"Action, Adventure, Drama","In the year 180, the death of emperor Marcus Aurelius throws the Roman Empire into chaos.  Maximus is one of the Roman army's most capable and trusted generals and a key advisor to the emperor.  As Marcus' devious son Commodus ascends to the throne, Maximus is set to be executed.  He escapes, but is captured by slave traders.  Renamed Spaniard and forced to become a gladiator, Maximus must battle to the death with other men for the amusement of paying audiences.",/ty8TGRuvJLPUmAR1H1nRIsgwvim.jpg,Sad
1585,tt0038650,It's a Wonderful Life,1946,8.3,"Drama, Family, Fantasy","A holiday favourite for generations...  George Bailey has spent his entire life giving to the people of Bedford Falls.  All that prevents rich skinflint Mr. Potter from taking over the entire town is George's modest building and loan company.  But on Christmas Eve the business's $8,000 is lost and George's troubles begin.",/mV3VcmMJN6Zwahj42dy9WwPUyRI.jpg,Sad
776503,tt10366460,CODA,2021,8.0,"Drama, Music, Romance","As a CODA (Child of Deaf Adults), Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her love of music and her fear of abandoning her parents.",/BzVjmm8l23rPsijLiNLUzuQtyd.jpg,Sad
508442,tt2948372,Soul,2020,8.2,"Animation, Comedy, Drama, Family, Fantasy","Joe Gardner is a middle school teacher with a love for jazz music. After a successful audition at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth.",/hm58Jw4Lw8OIeECIq5qyPYhAeRJ.jpg,Sad
369972,tt1213641,First Man,2018,7.0,"Drama, History","A look at the life of the astronaut, Neil Armstrong, and the legendary space mission that led him to become the first man to walk on the Moon on July 20, 1969.",/i91mfvFcPPlaegcbOyjGgiWfZzh.jpg,Sad
5143,tt0091167,Hannah and Her Sisters,1986,7.5,"Comedy, Drama","Between two Thanksgivings, Hannah's husband falls in love with her sister Lee, while her hypochondriac ex-husband rekindles his relationship with her sister Holly.",/gARgIRb2QFRFVrsziwWE389u1pK.jpg,Sad
111969,tt2205697,Stuck in Love,2013,7.4,"Comedy, Drama","An acclaimed writer, his ex-wife, and their teenaged children come to terms with the complexities of love in all its forms over the course of one tumultuous year.",/byic4VFVrpPyjDWK54CcsxYWW85.jpg,Sad
239,tt0053291,Some Like It Hot,1959,8.1,"Comedy, Crime, Romance","Two musicians witness a mob hit and struggle to find a way out of the city before they are found by the gangsters. Their only opportunity is to join an all-girl band as they leave on a tour. To make their getaway they must first disguise themselves as women, then keep their identities secret and deal with the problems this brings - such as an attractive bandmate and a very determined suitor.",/hVIKyTK13AvOGv7ICmJjK44DTzp.jpg,Sad
284,tt0053604,The Apartment,1960,8.2,"Comedy, Drama, Romance","Bud Baxter is a minor clerk in a huge New York insurance company, until he discovers a quick way to climb the corporate ladder. He lends out his apartment to the executives as a place to take their mistresses. Although he often has to deal with the aftermath of their visits, one night he's left with a major problem to solve.",/hhSRt1KKfRT0yEhEtRW3qp31JFU.jpg,Sad
556574,tt8503618,Hamilton,2020,8.2,"Drama, History","Presenting the tale of American founding father Alexander Hamilton, this filmed version of the original Broadway smash hit is the story of America then, told by America now.",/h1B7tW0t399VDjAcWJh8m87469b.jpg,Sad
43949,tt0817177,Flipped,2010,8.0,"Drama, Romance","When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider.",/6zDYFigohwncqFL00MKbFV01dWb.jpg,Sad
106646,tt0993846,The Wolf of Wall Street,2013,8.0,"Comedy, Crime, Drama","A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",/34m2tygAYBGqA9MXKhRDtzYd4MR.jpg,Sad
359724,tt1950186,Ford v Ferrari,2019,8.0,"Action, Drama, History","American car designer Carroll Shelby and the British-born driver Ken Miles work together to battle corporate interference, the laws of physics, and their own personal demons to build a revolutionary race car for Ford Motor Company and take on the dominating race cars of Enzo Ferrari at the 24 Hours of Le Mans in France in 1966.",/dR1Ju50iudrOh3YgfwkAU1g2HZe.jpg,Sad
142,tt0388795,Brokeback Mountain,2005,7.8,"Drama, Romance","Rodeo cowboy Jack and ranch hand Ennis are hired as sheepherders in 1963 Wyoming. One night on Brokeback Mountain, they spark a physical relationship. Though Ennis marries his longtime sweetheart and Jack marries a fellow rodeo rider, they keep up their tortured, sporadic love affair for 20 years.",/fsbzfe9eLOEl5rJX04nPEr1eoAi.jpg,Sad
67660,tt1621045,Think Like a Man,2012,6.9,"Comedy, Romance","The balance of power in four couples’ relationships is upset when the women start using the advice in Steve Harvey’s book, Act Like A Lady, Think Like A Man, to get more of what they want from their men. When the men realize that the women have gotten a hold of their relationship “playbook,” they decide that the best defense is a good offense and come up with a plan to use this information to their advantage.",/kfIrKVPDzXJDBzPnFEuoatlaZPW.jpg,Sad
150540,tt2096673,Inside Out,2015,7.9,"Adventure, Animation, Comedy, Drama, Family","Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Riley's guiding emotions— Joy, Fear, Anger, Disgust and Sadness—live in Headquarters, the control centre inside Riley's mind, where they help advise her through everyday life and tries to keep things positive, but the emotions conflict on how best to navigate a new city, house and school.",/2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg,Sad
11970,tt0119282,Hercules,1997,7.5,"Adventure, Animation, Comedy, Family, Fantasy, Romance","Bestowed with superhuman strength, a young mortal named Hercules sets out to prove himself a hero in the eyes of his father, the great god Zeus. Along with his friends Pegasus, a flying horse, and Phil, a personal trainer, Hercules is tricked by the hilarious, hotheaded villain Hades, who's plotting to take over Mount Olympus!",/qQsspacWlYn5GZxz15ZhvGqkxgh.jpg,Sad
819,tt0117665,Sleepers,1996,7.6,"Crime, Drama, Thriller",Two gangsters seek revenge on the state jail worker who during their stay at a youth prison sexually abused them. A sensational court hearing takes place to charge him for the crimes.,/yUpiEk2EojS9ZEXb3nIQonQCYYF.jpg,Sad
8094,tt0318411,The Magdalene Sisters,2002,7.4,"Drama, History","Four women are given into the custody of the Magdalene sisterhood asylum to correct their sinful behavior: Crispina and Rose have given birth to a premarital child, Margaret got raped by her cousin and the orphan Bernadette had been repeatedly caught flirting with the boys. All have to work in a laundry under the strict supervision of the nuns, who break their wills through sadistic punishment.",/akOnyPsfzcDvCwP3lzY35i2NIha.jpg,Sad
244786,tt2582802,Whiplash,2014,8.4,"Drama, Music","Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",/7fn624j5lj3xTme2SgiLCeuedmO.jpg,Sad
6075,tt0106519,Carlito's Way,1993,7.8,"Crime, Drama, Romance, Thriller","A Puerto-Rican ex-con, just released from prison, pledges to stay away from drugs and violence despite the pressure around him, and lead a better life outside NYC.",/g6D7mjQtndu768cusGmoEQY9fTB.jpg,Sad
264644,tt3170832,Room,2015,8.0,"Drama, Thriller","Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.",/dIxoYFcj6EqD5KScuU8lWCftnvH.jpg,Sad
5925,tt0057115,The Great Escape,1963,7.9,"Adventure, Drama, History, Thriller, War","The Nazis, exasperated at the number of escapes from their prison camps by a relatively small number of Allied prisoners, relocate them to a high-security 'escape-proof' camp to sit out the remainder of the war. Undaunted, the prisoners plan one of the most ambitious escape attempts of World War II. Based on a true story.",/gBH4H8UMFxl139HaLz6lRuvsel8.jpg,Sad
5915,tt0758758,Into the Wild,2007,7.8,"Adventure, Drama","After graduating from Emory University in 1992, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity, and hitchhikes to Alaska to live in the wilderness.",/2MSGZEE6XZd2r4ODNziwAw7Hpw0.jpg,Sad
1955,tt0080678,The Elephant Man,1980,8.1,"Drama, History","A Victorian surgeon rescues a heavily disfigured man being mistreated by his ""owner"" as a side-show freak. Behind his monstrous façade, there is revealed a person of great intelligence and sensitivity. Based on the true story of Joseph Merrick (called John Merrick in the film), a severely deformed man in 19th century London.",/u0wpPYjuSt8DIe1Y3Vapnh8jcKE.jpg,Sad
359784,tt3721954,Maudie,2016,7.7,"Drama, Romance",Canadian folk artist Maud Lewis falls in love with a fishmonger while working for him as a live-in housekeeper.,/wu9RPdV0uEemFEewJQ6fWwJ9ZcU.jpg,Sad
9665,tt0097441,Glory,1989,7.5,"Drama, History, War","Robert Gould Shaw leads the US Civil War's first all-black volunteer company, fighting prejudices of both his own Union army and the Confederates.",/tubPIJJah9iJ9eDHXxaxjLdOcQd.jpg,Sad
238,tt0068646,The Godfather,1972,8.7,"Crime, Drama","Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,Sad
1544,tt0421994,Imagine Me & You,2005,7.6,"Comedy, Drama, Romance","During her wedding ceremony, Rachel notices Luce in the audience and feels instantly drawn to her. The two women become close friends, and when Rachel learns that Luce is a lesbian, she realizes that despite her happy marriage to Heck, she is falling for Luce. As she questions her sexual orientation, Rachel must decide between her stable relationship with Heck and her exhilarating new romance with Luce.",/a7CbxY3TMwFKX6awlBxhb7Es6tS.jpg,Sad
909,tt0037059,Meet Me in St. Louis,1944,7.0,"Comedy, Drama, Family, Romance",The life of a St. Louis family in the year before the 1904 St. Louis World's Fair.,/ekVeUvG81pidsv2LMtWf5yYcNbq.jpg,Sad
376867,tt4975722,Moonlight,2016,7.4,Drama,"The tender, heartbreaking story of a young man’s struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.",/4911T5FbJ9eD2Faz5Z8cT3SUhU3.jpg,Sad
1422,tt0407887,The Departed,2006,8.2,"Crime, Drama, Thriller","To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",/nT97ifVT2J1yMQmeq20Qblg61T.jpg,Sad
1633,tt0101921,Fried Green Tomatoes,1991,7.7,"Comedy, Drama","Amidst her own personality crisis, southern housewife Evelyn Couch meets Ninny, an outgoing old woman who tells her the story of Idgie Threadgoode and Ruth Jamison, two young women who experienced hardships and love in Whistle Stop, Alabama in the 1920s.",/d8ugzsCSHoAlGyHr0Zyep6BKvLQ.jpg,Sad
587,tt0319061,Big Fish,2003,7.8,"Adventure, Drama, Fantasy","Throughout his life Edward Bloom has always been a man of big appetites, enormous passions and tall tales. In his later years, he remains a huge mystery to his son, William. Now, to get to know the real man, Will begins piecing together a true picture of his father from flashbacks of his amazing adventures.",/tjK063yCgaBAluVU72rZ6PKPH2l.jpg,Sad
44115,tt1542344,127 Hours,2010,7.1,"Adventure, Drama, Thriller",The true story of mountain climber Aron Ralston's remarkable adventure to save himself after a fallen boulder crashes on his arm and traps him in an isolated canyon in Utah.,/xbszsQv3ifdFZtQu8CzNh4zh0MX.jpg,Sad
152601,tt1798709,Her,2013,7.9,"Drama, Romance, Science Fiction","In the not so distant future, Theodore, a lonely writer, purchases a newly developed operating system designed to meet the user's every need. To Theodore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",/eCOtqtfvn7mxGl6nfmq4b1exJRc.jpg,Sad
454983,tt3799232,The Kissing Booth,2018,7.2,"Comedy, Romance","When teenager Elle's first kiss leads to a forbidden romance with the hottest boy in high school, she risks her relationship with her best friend.",/7Dktk2ST6aL8h9Oe5rpk903VLhx.jpg,Sad
949,tt0113277,Heat,1995,7.9,"Action, Crime, Drama",Obsessive master thief Neil McCauley leads a top-notch crew on various daring heists throughout Los Angeles while determined detective Vincent Hanna pursues him without rest. Each man recognizes and respects the ability and the dedication of the other even though they are aware their cat-and-mouse game may end in violence.,/umSVjVdbVwtx5ryCA2QXL44Durm.jpg,Sad
599,tt0043014,Sunset Boulevard,1950,8.3,Drama,A hack screenwriter writes a screenplay for a former silent film star who has faded into Hollywood obscurity.,/sC4Dpmn87oz9AuxZ15Lmip0Ftgr.jpg,Sad
872585,tt15398776,Oppenheimer,2023,8.3,"Drama, History",The story of J. Robert Oppenheimer’s role in the development of the atomic bomb during World War II.,/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,Sad
73,tt0120586,American History X,1998,8.4,Drama,"Derek Vineyard is paroled after serving 3 years in prison for killing two African-American men. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",/euypWkaYFOLW3e5rLIcTAjWnhhT.jpg,Sad
194662,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),2014,7.5,"Comedy, Drama","A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",/rHUg2AuIuLSIYMYFgavVwqt1jtc.jpg,Sad
323272,tt3832914,War Room,2015,7.8,"Drama, Romance","The family-friendly movie explores the transformational role prayer plays in the lives of the Jordan family. Tony and Elizabeth Jordan, a middle-class couple who seemingly have it all – great jobs, a beautiful daughter, their dream home. But appearances can be deceiving. In reality, the Jordan’s marriage has become a war zone and their daughter is collateral damage. With the help of Miss Clara, an older, wiser woman, Elizabeth discovers she can start fighting for her family instead of against them. Through a newly energized faith, Elizabeth and Tony’s real enemy doesn’t have a prayer.",/unxQeVUi5DH01r7ZNvAHwpvX7UK.jpg,Sad
343,tt0067185,Harold and Maude,1971,7.6,"Comedy, Drama, Romance",The young Harold lives in his own world of suicide-attempts and funeral visits to avoid the misery of his current family and home environment. Harold meets an 80-year-old woman named Maude who also lives in her own world yet one in which she is having the time of her life. When the two opposites meet they realize that their differences don’t matter and they become best friends and love each other.,/t7qEuGwDjcYu8ajaKZ68DeDnOxw.jpg,Sad
197,tt0112573,Braveheart,1995,7.9,"Action, Drama, History, War","Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",/or1gBugydmjToAEq7OZY0owwFk.jpg,Sad
